Year,Season,State,District,Crop,Crop_Category,Area_Sown_Current_ha,Area_Sown_Last_Year_ha,Area_Sown_3yr_Avg_ha,Area_Growth_Rate_percent,Production_Last_Year_tons,Production_2yr_Back_tons,Production_3yr_Avg_tons,Production_5yr_Avg_tons,Production_Growth_Rate_percent,Yield_Last_Year_kg_per_ha,Yield_3yr_Avg_kg_per_ha,Total_Rainfall_mm,Rainfall_Deviation_percent,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Avg_Humidity_percent,Extreme_Heat_Days,Extreme_Rain_Days,Drought_Index,Production_tons
2024,Kharif,Maharashtra,Aurangabad,Little Millet,millets,59827.08,61876.05,63875.9,-3.31,94493.08,93061.89,92597.54,99328.52,5.2,1527.14,1595.42,864.69,10.43,26.9,32.17,18.61,72.53,0,13,0.793,95550.77
2024,Kharif,Maharashtra,Aurangabad,Proso Millet,millets,47800.11,49184.09,51197.44,-2.81,58373.18,54262.53,57224.98,56965.45,-3.08,1186.83,1139.9,695.75,-12.23,29.4,38.7,20.02,55.4,17,16,0.401,54621.56
2024,Kharif,Maharashtra,Solapur,Pearl Millet,millets,77668.15,79076.09,77419.05,-1.78,187014.45,185835.7,193509.36,192959.47,-4.26,2364.99,2291.94,702.76,22.02,27.33,37.36,19.79,73.29,10,6,1.191,174563.11
2024,Kharif,Maharashtra,Solapur,Finger Millet,millets,88041.5,83995.15,86323.9,4.82,141700.24,143250.38,147397.57,147821.11,10.71,1687.0,1636.91,865.81,-29.78,24.31,35.64,18.02,78.16,6,5,0.959,160435.3
2024,Kharif,Maharashtra,Solapur,Sorghum,millets,64901.26,60435.03,62130.39,7.39,181788.35,176332.38,178167.14,190607.66,11.45,3008.0,3087.9,865.86,26.98,33.32,38.55,23.47,74.83,17,12,0.093,190347.9
2024,Kharif,Maharashtra,Solapur,Foxtail Millet,millets,64781.7,60656.79,63961.69,6.8,71461.79,71299.93,68367.26,70954.62,12.18,1178.13,1224.93,338.16,-10.07,30.45,38.23,23.87,75.91,7,5,1.105,69980.51
2024,Kharif,Maharashtra,Solapur,Kodo Millet,millets,53493.47,55231.58,57961.86,-3.15,40043.79,42793.76,41503.55,39553.36,-0.48,725.02,697.16,648.72,10.07,25.54,37.41,16.49,68.01,3,14,0.0,36677.1
2024,Kharif,Maharashtra,Solapur,Barnyard Millet,millets,58899.25,61568.56,61562.13,-4.34,75723.07,81607.18,72874.25,76850.95,4.79,1229.9,1201.74,534.6,28.55,28.9,36.21,23.32,79.57,5,12,0.0,75481.14
2024,Kharif,Maharashtra,Solapur,Little Millet,millets,75559.87,69215.05,72921.34,9.17,110194.42,111101.94,111746.08,113265.35,-2.37,1592.06,1592.76,326.9,-19.38,24.76,31.33,15.36,41.22,21,10,1.364,109265.1
2024,Rabi,Maharashtra,Solapur,Proso Millet,millets,85388.85,82552.38,84677.9,3.44,71163.17,70140.28,71190.55,70364.23,0.49,862.04,829.58,644.09,27.84,30.15,39.87,20.17,61.48,10,10,0.628,73596.87
2024,Kharif,Maharashtra,Ahmednagar,Pearl Millet,millets,60735.21,62593.68,65809.42,-2.97,83823.76,89787.31,83596.15,84872.76,14.39,1339.17,1368.21,620.88,0.88,28.19,39.34,19.6,79.07,23,3,0.0,86870.21
2024,Rabi,Maharashtra,Ahmednagar,Finger Millet,millets,58940.02,53489.08,56361.01,10.19,160647.11,151854.77,154622.36,156399.77,11.46,3003.36,3081.35,427.23,-2.16,25.1,32.78,18.15,68.68,21,10,0.84,186024.83
2024,Kharif,Maharashtra,Ahmednagar,Sorghum,millets,21239.76,22070.68,23389.72,-3.76,75093.2,76385.75,76083.6,77981.82,5.39,3402.4,3235.2,401.13,-15.13,30.3,37.57,24.39,58.04,12,10,1.067,70209.31
2024,Kharif,Maharashtra,Ahmednagar,Foxtail Millet,millets,78516.53,82016.77,83256.13,-4.27,103257.54,103930.53,107239.56,106361.65,12.12,1258.98,1315.7,866.28,24.15,32.59,40.3,27.34,49.61,25,17,0.425,99406.21
2024,Kharif,Maharashtra,Ahmednagar,Kodo Millet,millets,85574.46,81627.93,81299.16,4.83,118417.95,119265.24,123035.5,123953.18,11.9,1450.7,1435.56,387.64,-2.83,31.56,36.8,23.38,63.85,1,11,1.039,115024.89
2024,Kharif,Maharashtra,Ahmednagar,Barnyard Millet,millets,19185.85,20192.42,20988.47,-4.98,26924.78,25606.52,27014.02,28529.19,12.58,1333.41,1310.7,311.99,37.88,26.2,32.62,19.27,76.26,14,1,0.037,25911.92
2024,Kharif,Maharashtra,Ahmednagar,Little Millet,millets,34797.03,33396.8,32698.86,4.19,48007.81,51361.58,48949.54,49390.15,-2.92,1437.5,1397.87,524.26,34.49,25.4,32.9,16.61,60.37,8,20,1.341,51920.86
2024,Rabi,Maharashtra,Ahmednagar,Proso Millet,millets,66983.86,65553.85,66455.87,2.18,55246.63,51685.98,56195.39,54208.44,9.89,842.77,864.92,852.21,-8.92,26.72,36.24,19.14,54.02,4,9,1.269,58688.84
2024,Kharif,Karnataka,Bidar,Pearl Millet,millets,7210.63,6754.58,6788.35,6.75,14709.79,15604.38,14702.08,14631.53,4.64,2177.75,2216.59,807.6,4.28,24.15,33.49,15.99,77.6,22,9,0.903,16609.39
2024,Kharif,Karnataka,Bidar,Finger Millet,millets,44788.76,40825.05,40232.04,9.71,87545.09,83949.88,84726.31,90827.84,0.97,2144.4,2098.03,854.6,-22.82,24.75,33.64,14.98,78.51,20,6,1.7,100970.79
2024,Kharif,Karnataka,Bidar,Sorghum,millets,20388.77,21198.78,21206.0,-3.82,71930.84,67152.17,72650.79,71580.26,-3.34,3393.16,3277.61,886.04,7.53,28.25,36.45,21.52,51.74,28,19,1.901,73555.53
2024,Kharif,Karnataka,Bidar,Foxtail Millet,millets,65585.93,66638.04,66090.74,-1.58,121237.44,114461.72,122069.23,123940.08,-3.11,1819.34,1820.69,512.8,-24.02,29.82,38.87,21.84,67.51,15,1,0.0,114653.39
2024,Kharif,Karnataka,Bidar,Kodo Millet,millets,14822.47,14285.65,14992.06,3.76,10118.61,10326.3,9778.22,10520.78,-0.43,708.31,716.91,459.92,-2.7,29.38,36.0,22.86,67.59,12,8,0.0,11069.23
2024,Kharif,Karnataka,Bidar,Barnyard Millet,millets,26175.19,24201.5,24852.88,8.16,37174.04,39162.14,36920.72,38388.75,1.1,1536.02,1569.6,568.68,27.5,26.13,32.17,18.67,50.23,28,18,1.14,37509.33
2024,Kharif,Karnataka,Bidar,Little Millet,millets,56459.77,56916.11,55916.74,-0.8,93090.67,99444.04,89105.63,94048.58,7.29,1635.58,1601.0,312.06,-2.27,32.13,38.18,24.89,76.91,0,11,1.164,90620.52
2024,Rabi,Karnataka,Bidar,Proso Millet,millets,57018.96,58269.09,56958.74,-2.15,95217.85,94143.57,96008.14,94262.8,14.33,1634.11,1655.13,613.4,22.64,25.56,32.93,15.91,47.42,27,12,0.0,95030.27
2024,Kharif,Karnataka,Kalaburagi,Pearl Millet,millets,27422.99,26777.9,26696.91,2.41,47552.59,46010.51,46441.51,47498.49,8.86,1775.81,1760.99,525.12,-0.43,32.71,38.09,25.69,49.85,28,0,0.316,46804.53
2024,Rabi,Karnataka,Kalaburagi,Finger Millet,millets,85097.76,76306.78,74087.77,11.52,247458.13,258361.38,240477.37,260830.35,7.33,3242.94,3236.67,617.35,2.35,28.78,36.44,20.17,71.29,15,15,1.184,298650.89
2024,Kharif,Karnataka,Kalaburagi,Sorghum,millets,21669.92,20042.2,19758.84,8.12,47519.76,47388.09,46625.89,49381.63,-1.48,2370.99,2380.19,594.94,-1.14,33.19,43.69,27.53,69.44,4,13,1.926,47879.76
2024,Kharif,Karnataka,Kalaburagi,Foxtail Millet,millets,75166.62,71645.41,75084.17,4.91,111216.28,110296.2,111964.11,117264.83,8.17,1552.32,1603.72,603.01,10.8,30.93,36.19,22.4,44.87,27,14,0.041,127504.53
2024,Kharif,Karnataka,Kalaburagi,Kodo Millet,millets,62808.77,62806.85,61130.75,0.0,73929.66,77871.68,71620.3,74104.3,5.42,1177.1,1164.47,876.84,6.44,24.3,35.26,17.92,42.97,30,12,0.042,72329.61
2024,Kharif,Karnataka,Kalaburagi,Barnyard Millet,millets,59647.83,55299.81,57546.51,7.86,78697.81,77682.41,77257.11,83655.08,-4.49,1423.11,1389.36,512.9,-20.99,24.26,32.65,17.16,70.04,14,15,0.0,83532.95
2024,Rabi,Karnataka,Kalaburagi,Little Millet,millets,93715.08,84710.89,88916.35,10.63,59807.2,57313.47,59091.26,60952.98,-4.39,706.02,696.92,446.47,9.19,26.08,34.39,18.12,77.81,22,4,1.812,63885.12
2024,Kharif,Karnataka,Kalaburagi,Proso Millet,millets,38070.95,34351.05,33823.46,10.83,61172.54,59326.75,61447.5,62799.0,3.31,1780.81,1817.83,512.41,12.21,27.64,34.67,18.34,53.58,1,1,0.0,65302.25
2024,Kharif,Karnataka,Raichur,Pearl Millet,millets,13312.22,12268.58,11924.73,8.51,23911.09,23456.75,23689.74,24086.59,5.27,1948.97,1964.3,641.26,14.89,26.11,35.59,17.85,43.41,16,20,0.534,24196.79
2024,Rabi,Karnataka,Raichur,Finger Millet,millets,68136.3,71009.79,69587.18,-4.05,165587.54,172184.05,163971.03,171620.77,-4.13,2331.9,2406.06,665.56,35.83,25.82,36.97,20.35,64.58,19,12,1.736,171235.24
2024,Kharif,Karnataka,Raichur,Sorghum,millets,77391.83,73691.69,77135.79,5.02,250372.85,249660.89,240618.06,262025.48,13.09,3397.57,3351.99,454.89,22.5,30.99,42.75,21.97,69.61,2,10,0.0,248241.53
2024,Kharif,Karnataka,Raichur,Foxtail Millet,millets,82005.16,80708.54,82931.26,1.61,147831.86,142744.25,143348.42,150290.71,0.64,1831.68,1749.7,476.67,-20.08,33.43,41.69,24.69,50.73,10,12,0.303,164262.79
2024,Kharif,Karnataka,Raichur,Kodo Millet,millets,11269.02,10429.78,10993.11,8.05,11926.07,12203.06,12395.95,12665.51,6.93,1143.46,1130.07,703.06,-4.1,29.11,40.06,22.03,70.5,23,2,0.413,13001.38
2024,Rabi,Karnataka,Raichur,Barnyard Millet,millets,80240.57,73131.88,72808.92,9.72,112715.53,107801.51,112179.83,119714.57,9.39,1541.26,1487.23,659.14,21.15,31.0,42.61,21.49,48.09,3,18,1.693,121874.8
2024,Rabi,Karnataka,Raichur,Little Millet,millets,37215.98,36723.79,38207.63,1.34,25993.65,25890.59,26967.77,26909.66,1.29,707.81,713.62,715.63,7.49,25.95,34.82,18.14,73.07,26,7,1.066,23826.63
2024,Rabi,Karnataka,Raichur,Proso Millet,millets,75215.64,75478.54,78820.42,-0.35,80907.15,85966.55,79723.37,81289.54,9.73,1071.92,1110.63,779.07,1.81,29.53,34.99,21.36,68.68,18,19,1.97,82934.14
2024,Kharif,Karnataka,Vijayapura,Pearl Millet,millets,47788.51,47388.51,47776.86,0.84,75396.65,69622.31,79083.85,77862.99,12.13,1591.03,1636.09,823.61,-1.81,29.95,35.58,21.39,71.07,9,19,0.498,83210.53
2024,Rabi,Karnataka,Vijayapura,Finger Millet,millets,37619.73,36564.81,37752.86,2.89,82285.23,87649.71,80602.42,86883.76,-2.81,2250.39,2315.72,348.11,35.43,27.56,34.15,22.37,57.29,20,18,1.715,86650.96
2024,Kharif,Karnataka,Vijayapura,Sorghum,millets,72859.39,66691.21,65371.53,9.25,223796.73,217210.53,233881.42,235473.35,0.66,3355.72,3281.67,547.47,-19.33,24.35,30.06,17.43,71.52,5,13,0.845,250394.64
2024,Kharif,Karnataka,Vijayapura,Foxtail Millet,millets,39890.02,38665.5,40191.49,3.17,55163.3,59489.4,56248.45,58102.52,-0.22,1426.68,1380.33,786.35,-3.45,26.08,34.52,20.75,56.52,16,5,0.0,56004.43
2024,Kharif,Karnataka,Vijayapura,Kodo Millet,millets,43353.07,45059.91,44220.41,-3.79,31303.31,30955.36,31479.65,32289.85,-1.84,694.7,691.83,894.71,37.56,29.85,39.32,21.23,58.75,30,0,0.0,30832.27
2024,Kharif,Karnataka,Vijayapura,Barnyard Millet,millets,87507.92,80986.96,84011.01,8.05,86416.54,84436.14,82774.83,90588.37,0.51,1067.04,1016.6,711.5,-5.42,24.01,33.49,15.62,53.89,5,17,0.0,87776.11
2024,Kharif,Karnataka,Vijayapura,Little Millet,millets,26353.08,25997.85,26843.91,1.37,29214.72,28747.64,30274.19,29318.67,-1.35,1123.74,1084.58,375.6,21.74,24.52,34.91,14.89,53.86,21,19,1.707,30482.83
2024,Rabi,Karnataka,Vijayapura,Proso Millet,millets,56341.99,56315.32,55312.77,0.05,39507.38,39555.43,41247.63,39155.31,0.7,701.54,676.56,730.44,39.97,33.3,41.57,23.69,42.71,15,0,0.0,41300.3
2024,Kharif,Karnataka,Dharwad,Pearl Millet,millets,43096.52,38512.14,39582.07,11.9,50785.28,52101.18,51889.9,52667.14,-2.58,1318.68,1317.22,532.68,-21.29,33.56,41.94,27.82,41.63,12,10,0.522,62284.33
2024,Rabi,Karnataka,Dharwad,Finger Millet,millets,73076.26,69420.71,70708.08,5.27,203919.37,209607.9,208441.76,206088.49,3.3,2937.44,2950.9,710.29,28.22,28.22,36.07,22.4,70.46,4,1,0.63,230269.03
2024,Kharif,Karnataka,Dharwad,Sorghum,millets,58174.45,59746.15,59231.44,-2.63,116247.44,119932.94,110719.8,119396.17,2.62,1945.69,1894.37,644.17,3.94,25.94,33.0,18.21,67.8,12,0,1.272,124152.34
2024,Kharif,Karnataka,Dharwad,Foxtail Millet,millets,49414.58,49702.26,50196.94,-0.58,43127.57,44788.22,43414.01,45527.98,13.51,867.72,851.3,471.07,-22.1,33.71,44.47,26.83,73.91,2,19,0.195,39341.0
2024,Kharif,Karnataka,Dharwad,Kodo Millet,millets,21022.53,18834.58,19258.97,11.62,16304.93,15974.93,15676.43,16917.52,12.01,865.69,864.24,530.74,-27.21,25.94,36.56,18.98,74.05,16,0,1.921,18051.76
2024,Rabi,Karnataka,Dharwad,Barnyard Millet,millets,62301.77,58478.83,61317.38,6.54,68086.1,63463.82,65461.3,67571.21,5.48,1164.29,1130.98,707.72,12.19,26.71,36.09,21.27,66.62,15,5,0.803,66479.57
2024,Kharif,Karnataka,Dharwad,Little Millet,millets,5909.43,6079.99,6436.67,-2.81,3842.94,3880.65,3875.88,4024.26,-1.8,632.06,614.82,346.92,8.49,32.77,40.23,25.72,76.91,5,8,0.0,3743.06
2024,Rabi,Karnataka,Dharwad,Proso Millet,millets,67492.48,63141.39,66706.51,6.89,78169.52,73477.59,75010.97,81114.37,2.08,1238.01,1285.08,894.17,13.99,25.87,32.14,17.94,67.62,8,8,1.375,79606.64
2024,Kharif,Andhra Pradesh,Anantapur,Pearl Millet,millets,63426.4,62305.26,65630.5,1.8,174905.7,184758.31,176193.85,172750.44,-2.44,2807.24,2681.67,654.56,27.89,31.01,37.95,23.31,42.63,6,17,0.0,188866.16
2024,Rabi,Andhra Pradesh,Anantapur,Finger Millet,millets,58258.37,60047.8,59431.95,-2.98,182592.82,191220.54,186397.19,180227.53,2.0,3040.79,3112.55,767.94,-24.61,25.75,34.44,20.56,56.56,25,14,1.819,159510.85
2024,Kharif,Andhra Pradesh,Anantapur,Sorghum,millets,43218.07,44606.85,44634.16,-3.11,162386.38,168062.84,161450.07,160701.62,14.65,3640.39,3514.79,335.7,32.37,33.92,42.17,25.19,57.23,18,11,0.741,151538.68
2024,Kharif,Andhra Pradesh,Anantapur,Foxtail Millet,millets,7887.51,7345.99,7647.57,7.37,10709.69,10973.81,10790.29,11032.43,8.99,1457.9,1488.28,747.54,36.72,30.15,40.45,21.11,42.88,28,2,1.185,10679.03
2024,Kharif,Andhra Pradesh,Anantapur,Kodo Millet,millets,13562.8,12130.67,12290.93,11.81,10509.06,10393.26,10058.57,10707.86,2.72,866.32,882.81,408.54,4.83,25.51,35.62,20.11,71.43,13,5,0.0,11830.82
2024,Kharif,Andhra Pradesh,Anantapur,Barnyard Millet,millets,53492.95,48993.09,47605.72,9.18,85268.1,90995.21,81743.6,88759.23,7.75,1740.41,1799.1,442.67,26.54,32.98,43.89,24.07,72.05,7,2,1.032,96950.36
2024,Kharif,Andhra Pradesh,Anantapur,Little Millet,millets,24319.46,23567.67,23351.07,3.19,18821.18,18708.72,18948.86,19234.27,11.33,798.6,800.93,857.88,-24.9,33.14,44.96,27.94,45.63,7,16,0.407,19029.71
2024,Kharif,Andhra Pradesh,Anantapur,Proso Millet,millets,61118.27,64255.92,66614.83,-4.88,77139.58,79287.81,76822.52,78118.49,-1.85,1200.51,1195.77,574.05,-27.59,32.84,41.55,26.0,54.92,26,18,0.853,66998.76
2024,Kharif,Andhra Pradesh,Kurnool,Pearl Millet,millets,78449.9,78071.28,77895.74,0.48,108324.05,101781.96,110653.46,111867.28,0.22,1387.5,1392.66,686.48,26.61,25.21,34.29,18.95,77.82,21,7,0.0,103526.89
2024,Kharif,Andhra Pradesh,Kurnool,Finger Millet,millets,36512.47,34953.89,35497.91,4.46,78413.54,76297.08,74991.3,80181.88,7.13,2243.34,2273.27,362.06,-23.28,24.01,32.68,16.75,61.42,7,2,0.019,87399.83
2024,Kharif,Andhra Pradesh,Kurnool,Sorghum,millets,74391.0,67787.81,69386.48,9.74,164448.32,172971.65,167704.86,168709.41,3.97,2425.93,2337.32,791.96,-12.44,32.64,44.45,25.99,77.84,24,17,0.0,178660.56
2024,Kharif,Andhra Pradesh,Kurnool,Foxtail Millet,millets,39401.99,39872.49,39357.69,-1.18,47777.93,47961.75,49248.21,49767.57,-4.77,1198.27,1248.66,861.54,25.52,25.51,37.33,17.91,74.81,15,8,1.343,45183.57
2024,Kharif,Andhra Pradesh,Kurnool,Kodo Millet,millets,57516.5,51461.12,50334.19,11.77,69372.78,64809.28,72624.73,73423.38,8.92,1348.06,1372.04,343.97,-9.88,25.15,34.45,17.68,65.29,28,8,0.024,79075.43
2024,Rabi,Andhra Pradesh,Kurnool,Barnyard Millet,millets,29596.56,28243.49,27855.78,4.79,47888.29,46971.86,50067.72,46763.87,11.06,1695.55,1715.35,368.76,15.73,31.82,43.52,22.48,51.74,10,5,0.0,49270.25
2024,Rabi,Andhra Pradesh,Kurnool,Little Millet,millets,14596.63,14787.96,14853.69,-1.29,23589.44,24158.25,23109.25,25237.07,13.25,1595.18,1625.09,314.68,7.03,27.53,34.91,19.26,62.4,5,8,1.891,22489.88
2024,Rabi,Andhra Pradesh,Kurnool,Proso Millet,millets,87145.06,78099.06,76553.51,11.58,67043.45,62422.08,68488.62,67770.69,6.95,858.44,893.41,417.82,-12.87,26.76,35.73,20.0,44.93,19,15,0.655,79178.53
2024,Kharif,Andhra Pradesh,Kadapa,Pearl Millet,millets,59508.57,57526.62,60065.93,3.45,120191.54,113612.25,114825.46,119350.04,6.25,2089.32,2088.84,372.45,5.9,30.79,36.78,21.56,69.49,23,19,0.276,122250.05
2024,Rabi,Andhra Pradesh,Kadapa,Finger Millet,millets,33431.87,33870.37,34680.54,-1.29,114592.69,114976.86,109075.0,113483.18,0.33,3383.27,3360.47,658.67,-9.02,27.71,34.57,18.49,40.02,12,16,1.866,115181.42
2024,Kharif,Andhra Pradesh,Kadapa,Sorghum,millets,29364.02,29136.42,28685.9,0.78,65506.22,66364.32,62266.58,67640.59,6.07,2248.26,2152.36,688.59,28.5,28.89,34.69,22.94,61.74,6,0,1.761,59888.72
2024,Kharif,Andhra Pradesh,Kadapa,Foxtail Millet,millets,7696.83,7619.43,7684.39,1.02,12729.6,12622.53,13144.73,13194.99,5.74,1670.68,1698.58,544.8,-26.66,29.45,37.46,21.54,75.37,7,13,1.032,14083.21
2024,Kharif,Andhra Pradesh,Kadapa,Kodo Millet,millets,63228.88,60175.18,63491.92,5.07,40726.5,43759.72,41724.65,39811.47,11.38,676.8,646.1,686.44,33.58,26.41,31.66,17.38,60.5,16,9,0.762,45629.88
2024,Kharif,Andhra Pradesh,Kadapa,Barnyard Millet,millets,35446.31,36131.63,38244.65,-1.9,41183.75,40567.0,42926.75,40868.96,14.13,1139.83,1130.98,795.33,32.18,24.05,34.74,18.13,53.42,27,2,0.493,40998.39
2024,Kharif,Andhra Pradesh,Kadapa,Little Millet,millets,82062.16,84778.92,88745.03,-3.2,62165.04,62508.93,59488.2,60470.13,9.01,733.26,702.04,393.02,-23.99,24.18,35.48,16.57,50.61,27,20,0.725,62191.61
2024,Rabi,Andhra Pradesh,Kadapa,Proso Millet,millets,34965.15,35270.41,37077.27,-0.87,23879.81,22945.96,24062.96,25343.6,14.33,677.05,670.55,609.15,-6.43,26.66,33.49,18.44,71.95,26,8,0.0,22042.47
2024,Kharif,Andhra Pradesh,Prakasam,Pearl Millet,millets,31648.7,31074.0,30717.36,1.85,85137.46,84822.1,82994.51,90561.84,-4.16,2739.83,2802.44,463.45,-23.06,30.68,41.36,24.92,51.38,20,5,0.098,90958.74
2024,Kharif,Andhra Pradesh,Prakasam,Finger Millet,millets,92061.85,83351.51,85602.64,10.45,253807.79,266143.05,256167.54,246496.75,-4.92,3045.03,2920.11,652.61,-20.61,28.88,38.94,23.37,59.8,21,9,0.0,273962.98
2024,Kharif,Andhra Pradesh,Prakasam,Sorghum,millets,39185.93,38380.22,38045.41,2.1,76302.12,70652.34,74476.31,79279.98,7.8,1988.06,1983.06,759.28,1.92,27.67,34.46,20.81,49.58,10,11,1.226,76782.33
2024,Kharif,Andhra Pradesh,Prakasam,Foxtail Millet,millets,18001.11,18445.66,18781.15,-2.41,32277.1,32061.22,33646.12,32557.93,-3.87,1749.85,1747.57,769.37,33.14,29.77,38.8,20.2,43.65,4,12,0.0,29775.79
2024,Kharif,Andhra Pradesh,Prakasam,Kodo Millet,millets,50040.49,49413.2,49254.02,1.27,65623.45,69490.79,66425.2,69682.57,-3.87,1328.05,1302.93,605.75,12.38,28.02,36.06,20.26,55.47,11,8,1.011,67752.84
2024,Rabi,Andhra Pradesh,Prakasam,Barnyard Millet,millets,83249.57,77331.08,81309.95,7.65,138482.38,148620.36,136551.34,140260.79,12.56,1790.77,1713.14,447.55,-28.79,33.84,44.12,27.2,47.15,0,9,0.0,136841.79
2024,Kharif,Andhra Pradesh,Prakasam,Little Millet,millets,42717.94,43676.67,45189.64,-2.2,36915.03,34099.13,35614.86,36210.79,-2.27,845.19,818.6,655.26,-14.43,25.74,30.91,16.12,51.88,27,2,1.02,36448.09
2024,Rabi,Andhra Pradesh,Prakasam,Proso Millet,millets,45229.63,42126.27,42661.99,7.37,40978.54,42089.42,39910.84,41576.44,-0.84,972.76,993.91,574.18,-7.92,25.0,31.48,16.32,60.05,14,8,0.734,44120.62
2024,Kharif,Andhra Pradesh,Guntur,Pearl Millet,millets,73394.39,72583.59,75266.79,1.12,199342.9,194989.09,207913.0,199760.27,1.38,2746.39,2676.87,491.03,14.48,30.18,37.57,23.61,44.22,9,7,0.263,183591.2
2024,Kharif,Andhra Pradesh,Guntur,Finger Millet,millets,47448.38,48834.48,48630.45,-2.84,77847.25,78352.56,76244.9,81403.2,9.61,1594.1,1582.34,457.89,-21.68,33.42,40.53,27.65,69.86,28,1,0.703,78320.38
2024,Kharif,Andhra Pradesh,Guntur,Sorghum,millets,50929.38,51329.85,52085.41,-0.78,162641.64,164566.64,155302.58,163071.02,2.11,3168.56,3015.43,627.48,30.75,26.02,33.4,19.58,50.86,0,20,0.0,168037.4
2024,Kharif,Andhra Pradesh,Guntur,Foxtail Millet,millets,63097.32,56603.36,57977.41,11.47,72766.23,72564.15,75286.3,77281.14,4.48,1285.55,1314.53,831.95,12.58,27.54,38.56,19.8,76.39,1,11,0.0,81533.82
2024,Kharif,Andhra Pradesh,Guntur,Kodo Millet,millets,30546.62,27277.77,26906.88,11.98,29922.87,28782.64,29894.07,29183.44,13.24,1096.97,1061.58,851.3,-6.23,26.4,32.81,18.52,55.23,7,9,0.0,36030.67
2024,Kharif,Andhra Pradesh,Guntur,Barnyard Millet,millets,7658.54,7591.8,7878.1,0.88,10650.32,10868.54,11005.86,11160.22,0.75,1402.87,1336.42,515.69,33.47,30.35,36.84,22.25,56.43,13,6,0.0,9936.61
2024,Rabi,Andhra Pradesh,Guntur,Little Millet,millets,75150.02,74145.77,74078.42,1.35,78169.11,74294.14,79900.38,76136.13,2.18,1054.26,1068.77,415.24,39.98,32.05,38.41,24.05,65.08,25,6,0.0,73769.5
2024,Kharif,Andhra Pradesh,Guntur,Proso Millet,millets,65186.5,62415.06,61202.88,4.44,109868.18,101794.05,110337.37,111750.08,13.57,1760.28,1842.46,849.27,-28.17,24.34,32.46,16.84,78.27,19,16,0.0,116384.51
2024,Kharif,Telangana,Nizamabad,Pearl Millet,millets,40385.84,37334.21,37735.91,8.17,48176.66,51453.39,49921.67,51266.94,5.19,1290.42,1291.33,858.56,27.6,33.38,41.42,28.22,61.72,7,17,0.0,48778.46
2024,Kharif,Telangana,Nizamabad,Finger Millet,millets,71593.73,67984.96,66218.24,5.31,211583.14,203778.01,208619.58,209451.24,6.92,3112.21,3043.55,877.84,6.17,29.21,37.56,22.99,75.03,7,18,0.0,210099.38
2024,Kharif,Telangana,Nizamabad,Sorghum,millets,49158.87,44028.1,45566.85,11.65,85012.52,89353.72,83620.46,84435.91,13.72,1930.87,1934.96,642.63,-19.3,24.18,30.61,14.98,41.41,0,3,1.739,96975.65
2024,Kharif,Telangana,Nizamabad,Foxtail Millet,millets,36938.74,35480.23,37306.31,4.11,48078.39,50733.52,48036.09,49075.99,1.47,1355.08,1336.67,512.35,-5.81,30.26,35.9,21.74,75.95,27,12,1.807,45967.15
2024,Kharif,Telangana,Nizamabad,Kodo Millet,millets,19475.78,17957.85,17643.04,8.45,18403.61,18144.19,18362.16,19151.52,11.54,1024.82,1038.09,719.44,-23.92,29.01,34.39,19.58,65.77,12,8,0.854,18773.23
2024,Rabi,Telangana,Nizamabad,Barnyard Millet,millets,59264.82,57481.96,60127.87,3.1,115576.03,117289.15,120707.19,115182.06,2.44,2010.65,2008.97,746.76,-23.68,28.88,37.97,23.53,54.51,7,14,0.0,115779.48
2024,Rabi,Telangana,Nizamabad,Little Millet,millets,39562.52,35899.7,36427.4,10.2,59012.04,56099.12,57875.42,60506.82,-3.52,1643.8,1571.56,755.98,27.2,24.31,29.48,18.06,40.89,25,2,1.411,64372.82
2024,Rabi,Telangana,Nizamabad,Proso Millet,millets,69360.33,68257.97,68654.42,1.61,113474.04,111172.57,114406.62,121149.96,4.42,1662.43,1657.83,479.0,-23.2,31.32,38.49,24.88,43.74,23,5,1.987,114990.82
2024,Kharif,Telangana,Adilabad,Pearl Millet,millets,74418.55,66465.7,65360.39,11.97,195189.54,198999.13,186502.96,203809.15,0.74,2936.7,3042.43,634.22,9.43,33.56,39.16,26.39,44.43,2,20,0.253,239233.76
2024,Kharif,Telangana,Adilabad,Finger Millet,millets,56458.33,55610.17,55120.63,1.53,141642.42,148707.38,140954.34,145812.91,-3.27,2547.06,2508.96,849.19,-5.91,29.91,36.58,21.08,47.83,1,19,1.767,143129.59
2024,Kharif,Telangana,Adilabad,Sorghum,millets,25376.85,22932.57,22577.95,10.66,55075.89,52167.33,55585.11,55407.9,-1.88,2401.65,2295.85,669.02,13.89,26.31,33.46,19.78,73.05,28,6,1.418,58441.87
2024,Kharif,Telangana,Adilabad,Foxtail Millet,millets,25878.54,26040.67,26275.5,-0.62,33286.66,31269.4,31950.52,32336.21,13.98,1278.26,1261.94,802.47,20.35,33.79,43.16,28.32,75.33,18,11,1.813,33294.72
2024,Kharif,Telangana,Adilabad,Kodo Millet,millets,18743.88,18333.94,19392.06,2.24,24740.93,24391.69,23585.75,25624.61,14.58,1349.46,1313.32,442.3,-4.0,24.72,34.31,18.07,46.6,10,8,0.726,26789.93
